id	movies_95_04	main_genre
13414	11	Crime
4045	26	Drama
731	23	Comedy
5455	25	Action
6125	12	Drama
10033	48	Adult
1416	75	Sci-Fi
15370	13	Comedy
17463	17	Romance
5715	12	Action
15807	22	Drama
1696	66	Adult
8367	16	Comedy
8625	36	Drama
459	24	Thriller
14198	11	Drama
1633	72	Adult
14266	10	Drama
4403	14	Drama
8118	10	Drama
9392	13	Drama
15318	10	Comedy
142	15	Adult
608	19	Drama
1880	60	Adult
15777	18	Adult
4394	38	Comedy
12100	11	Drama
8070	13	Drama
15001	22	Adult
15316	10	Comedy
14521	16	Drama
825	10	Drama
4201	22	Music
14568	13	Drama
9078	24	Drama
6942	11	Drama
10652	21	Drama
4850	31	Drama
16200	11	Drama
8649	17	Crime
16593	10	Drama
11724	11	Drama
4602	15	Drama
6931	20	Thriller
9850	19	Action
3648	24	Drama
17516	13	Adult
16233	10	Music
502	10	Drama
10678	26	Animation
14583	16	Comedy
10178	11	Drama
4898	77	Adult
17489	20	Comedy
11245	11	Thriller
10982	11	Thriller
6089	18	Drama
5318	43	Drama
15136	20	Comedy
6279	210	Adult
16945	11	Drama
1583	17	Adult
11372	10	Comedy
6173	10	War
8310	14	Thriller
16748	10	Adult
4860	17	Drama
9326	19	Drama
1669	39	Adult
13148	10	Drama
10624	13	Drama
3640	10	Drama
9611	10	Thriller
11930	50	Comedy
5755	11	Family
4369	23	Thriller
8739	24	Music
12726	11	Crime
13753	13	Drama
333	19	Action
12408	10	Music
7333	16	Drama
7323	57	Music
14517	11	Drama
2582	31	Crime
10218	18	Family
15706	10	Adventure
14454	20	Drama
8323	10	Thriller
9937	15	Thriller
1850	15	Adult
12272	22	Crime
7173	15	Drama
12518	20	Romance
16694	10	Drama
14169	13	Drama
549	22	Drama
7525	42	Adult
6374	11	Thriller
12629	20	Drama
14015	20	Drama
1568	54	Adult
13603	13	Adventure
8262	25	Drama
8851	28	Drama
5977	14	Comedy
9654	15	Drama
12481	14	Adult
4635	26	Crime
5483	19	Action
9996	17	War
1733	29	Adult
7114	13	Drama
2451	12	Sci-Fi
4664	12	Romance
10450	25	Drama
1001	26	Drama
6225	112	Adult
863	18	Animation
4065	11	Drama
49	19	Drama
12730	11	Crime
15237	11	Comedy
10564	44	Action
3359	10	Music
15497	12	Comedy
10578	16	Drama
9036	15	Drama
11635	11	Family
12123	12	Drama
8710	11	Comedy
808	11	Comedy
6744	16	Thriller
1293	53	Sci-Fi
15228	15	Comedy
7145	22	Comedy
15351	10	Comedy
11789	133	Adult
17795	12	Romance
11527	18	Drama
13748	14	Drama
2986	28	Comedy
2528	26	Crime
10665	15	Comedy
15966	12	Action
8904	12	Drama
9003	16	Family
6595	13	Thriller
15630	11	Family
14744	12	Comedy
1772	11	Adult
12066	13	Romance
12527	10	Romance
8513	23	Action
5500	23	Action
10180	19	Comedy
4203	12	Music
8274	13	Drama
3065	19	Drama
11332	10	Action
10160	15	Drama
8369	21	Comedy
3778	11	Drama
10723	10	Drama
14294	17	Crime
11764	13	Comedy
15386	22	Action
1508	28	Drama
14384	18	Family
1259	14	Drama
12130	19	Drama
4513	38	Family
3892	15	Music
8925	17	Drama
17609	11	Adult
13464	13	Drama
2180	13	Drama
2665	32	Music
7934	10	Comedy
13756	13	Drama
410	22	Drama
13030	17	Comedy
10475	17	Romance
2830	20	Comedy
8817	14	Drama
10239	16	Drama
5199	16	Comedy
15826	11	Drama
15412	15	Comedy
2567	35	Drama
11022	11	Comedy
5108	17	Thriller
15651	12	Comedy
17859	10	Music
669	26	Comedy
7534	15	Adult
15327	10	Comedy
7086	10	Drama
10383	18	Thriller
10782	30	Action
588	28	Thriller
13811	13	Horror
3968	12	Comedy
7223	28	Comedy
16588	11	Drama
5083	65	Comedy
3490	12	Comedy
16481	13	Romance
2112	12	Thriller
12052	10	Drama
14438	12	Comedy
3266	45	Romance
15801	10	Comedy
1251	22	Drama
9055	22	Music
8842	10	Drama
7301	29	Horror
223	45	Crime
9948	29	Family
16255	13	Drama
8828	18	Thriller
348	18	Drama
16660	24	Drama
17084	14	Comedy
5597	34	Comedy
9290	12	Drama
3110	33	Crime
12577	15	Crime
8559	10	Comedy
4549	18	Drama
11399	17	Drama
9687	10	Comedy
11206	10	Crime
2951	11	Fantasy
1330	16	Comedy
7139	16	Action
8111	20	Drama
3719	13	Drama
12317	43	Adult
9074	11	Music
13291	12	Drama
730	39	Comedy
15468	10	Adventure
11506	13	Adult
17531	13	Drama
10279	12	Mystery
8967	12	Family
4161	34	Comedy
12115	18	Drama
6589	59	Crime
6844	12	Drama
7553	19	Adult
2505	24	Comedy
6239	32	Adult
6504	23	Comedy
14001	11	Drama
10054	39	Adult
2000	15	Comedy
9528	10	Comedy
2345	13	Adult
1567	26	
8823	10	Thriller
12945	12	Drama
7222	13	Family
13240	22	Romance
15479	12	Comedy
6896	10	Drama
120	73	Adult
7342	17	Romance
11267	14	Drama
7006	15	Comedy
7845	14	Drama
6625	10	Drama
5648	13	Drama
14117	10	Drama
8876	36	Drama
5919	23	Crime
4310	16	Action
884	24	Drama
11906	21	Romance
11021	14	Drama
5779	11	Drama
2490	52	Crime
11914	11	Comedy
8852	13	Thriller
4702	12	Thriller
11435	11	Drama
10770	10	Comedy
16686	15	Drama
7238	10	Thriller
15699	17	Horror
3234	12	Thriller
2609	22	Comedy
2418	12	Animation
3958	31	Music
16483	18	Romance
8754	14	Drama
6317	18	Thriller
3131	21	Thriller
5492	16	Drama
8380	25	Crime
16894	11	Action
7245	11	Drama
9375	10	
6003	18	Drama
7203	11	Comedy
6761	12	Romance
3081	38	Crime
3813	27	Drama
3898	12	Music
3094	27	Romance
13126	14	Drama
17070	10	Drama
1657	14	Comedy
17182	12	Drama
8348	23	Drama
9526	29	Comedy
7022	20	Thriller
5613	23	Drama
12673	11	Mystery
16853	12	Comedy
16989	15	Drama
13899	14	Crime
2417	25	Animation
3011	13	Drama
12055	10	Drama
11536	11	Romance
8636	12	Drama
8592	14	Thriller
10031	11	Adult
6882	10	Drama
7418	13	Comedy
12614	10	Drama
14217	13	Comedy
9627	20	Romance
16986	25	Drama
16411	10	Crime
9136	17	Comedy
1239	17	Drama
10167	10	Thriller
10588	23	Drama
2768	21	Crime
6594	12	Crime
14105	13	Comedy
11243	10	Comedy
5316	22	Comedy
7018	14	War
7199	19	Thriller
14231	16	Animation
12547	15	Drama
15811	14	Thriller
15824	12	Drama
16029	21	Comedy
14281	13	Drama
8780	11	Animation
953	13	Drama
10280	16	Drama
2133	16	Drama
125	10	Adult
2903	10	Music
8521	12	Sci-Fi
1321	17	Animation
12149	13	Drama
3244	10	Music
14876	14	Adult
8767	13	Drama
13533	20	Drama
8611	10	Drama
1833	44	Adult
5350	78	Action
1042	11	Drama
12311	29	Adult
386	80	Drama
13835	25	Horror
4909	19	Drama
8683	22	Drama
11232	17	Comedy
16769	12	Drama
11842	15	Drama
2235	33	Comedy
1523	40	Drama
1424	25	Animation
14845	12	Comedy
3126	16	Drama
5213	20	Drama
1982	38	Adult
14017	28	Drama
9233	14	Drama
12030	11	Thriller
6895	14	Drama
17157	14	Comedy
1129	10	War
5609	26	Drama
10003	14	Comedy
13457	13	Drama
9198	24	Comedy
9085	12	Drama
10262	15	Drama
13572	27	Drama
12522	11	Comedy
12870	15	Drama
14819	11	Drama
3861	11	Action
9752	11	Thriller
11511	18	Adult
17651	15	Comedy
14283	34	Drama
1304	17	Action
17121	11	Thriller
1937	32	Adult
2078	15	Comedy
6267	82	Adult
7614	11	Music
17352	14	Thriller
9354	19	Drama
3654	41	Adult
2957	65	Comedy
2315	29	Adult
15953	10	Fantasy
4915	30	Comedy
1810	61	Adult
12326	12	Adult
17327	10	Comedy
2664	26	Drama
11472	11	Comedy
3754	23	Drama
13841	11	Drama
8973	27	Drama
14091	12	Sci-Fi
15309	13	Comedy
2991	11	Music
16400	17	Drama
13323	24	Drama
2968	12	Music
14960	45	Action
11071	13	Thriller
10477	10	Romance
8462	16	Comedy
17870	10	Romance
11744	14	Drama
175	315	Adult
9361	14	Drama
11337	11	Comedy
8446	12	Drama
1813	65	Adult
5974	10	Drama
10662	25	Comedy
17039	18	Drama
15628	16	Comedy
2771	11	Romance
3083	39	Crime
13262	11	Drama
3335	11	Comedy
4950	29	Drama
16750	15	Drama
1006	19	Drama
11704	11	Musical
3870	43	Music
7987	15	Drama
5254	20	Comedy
12812	11	Drama
7472	34	Drama
14969	12	Romance
3498	11	Comedy
14124	15	Drama
13320	10	Comedy
4942	24	Drama
13380	13	Romance
16520	10	Thriller
3141	14	Family
14369	21	Thriller
5699	14	Drama
12551	19	Comedy
3395	18	Drama
2461	34	Drama
4760	12	Romance
8108	15	Drama
4671	13	Romance
10515	24	Action
14826	14	Drama
16187	13	Drama
14999	11	Adult
195	55	Adult
11178	15	Crime
13954	17	Adventure
12790	12	Drama
470	11	Romance
13548	12	Comedy
10466	13	Romance
15359	24	Drama
5563	10	Drama
1765	24	Adult
9168	28	Drama
9447	23	Drama
3021	21	Music
12928	10	Drama
12483	10	Adult
2069	41	Drama
1921	42	Adult
3087	17	Drama
1787	19	Adult
9478	14	Drama
10146	31	Sci-Fi
10700	18	Adult
6704	12	Comedy
14649	14	Comedy
1004	14	Drama
8875	14	Drama
13834	14	Comedy
8948	39	Drama
3791	14	Drama
128	232	Adult
11604	18	Music
13613	12	Adult
7951	10	Drama
6344	16	Thriller
7965	13	Sci-Fi
6562	18	Crime
13604	10	Romance
7805	11	Drama
3142	51	Thriller
16669	17	Comedy
3459	11	Drama
4903	12	Thriller
14432	16	Drama
12803	27	Comedy
11415	13	Drama
10870	16	Drama
7489	13	Comedy
12000	32	Adult
17839	14	Drama
2559	15	Drama
12134	30	Drama
1105	18	Comedy
11098	23	Drama
13047	12	Comedy
12521	15	Horror
3341	16	Drama
8223	21	Animation
10505	17	Comedy
15314	10	Drama
9833	25	Drama
12539	17	Adult
10826	72	Action
9779	12	Drama
12156	10	Comedy
8558	16	Musical
11751	12	Drama
17110	12	Drama
8047	27	Drama
6893	10	Drama
6092	13	Drama
16448	17	Romance
16389	15	Drama
17685	10	Drama
270	16	Comedy
82	46	Adult
5694	20	Drama
17194	10	Crime
2175	10	Drama
14808	14	Drama
17033	21	Comedy
9643	13	Drama
12846	29	Drama
17481	10	Romance
3537	14	Drama
9416	14	Drama
2048	11	Drama
11046	13	Drama
5307	10	Drama
10135	11	Comedy
14823	12	Comedy
7210	25	Horror
2653	15	Music
15659	10	Adult
2634	19	Music
6303	15	Adult
3933	11	Music
11950	21	Adult
2776	19	Crime
311	15	Drama
17620	10	Adult
12018	65	Adult
14314	16	Comedy
8320	15	Thriller
3516	11	Comedy
3369	34	Drama
13589	11	Adult
11234	15	Comedy
15705	10	Comedy
6876	36	Drama
13044	10	Adult
17264	12	Comedy
17476	10	Drama
1057	31	Drama
3308	41	Family
10712	10	Western
12909	11	Thriller
6662	18	Drama
14415	10	Drama
8027	16	Comedy
4570	24	Family
4125	16	Comedy
304	14	Comedy
15426	14	Comedy
1248	24	Drama
11518	16	Comedy
8747	15	Drama
707	37	Drama
11570	13	Thriller
14045	11	Thriller
1705	126	Adult
13964	20	Comedy
7727	13	Drama
10204	21	Comedy
8343	13	Comedy
14206	28	Drama
6561	16	Comedy
17243	12	Comedy
8042	20	Drama
3248	43	Drama
17742	16	Crime
3914	12	Music
15806	12	Sci-Fi
3263	21	Drama
4995	29	Comedy
2990	17	Family
9651	11	Comedy
14323	12	Comedy
4665	10	Romance
15464	10	Thriller
17197	10	Drama
7626	11	Romance
7282	12	Comedy
15852	10	Drama
11580	13	Comedy
10865	11	Drama
13941	29	Drama
5472	16	Action
11579	18	Drama
6960	25	Drama
6231	14	Adult
8391	22	Crime
3634	30	Comedy
7302	10	Horror
2131	10	Comedy
12907	11	Horror
3836	21	Thriller
2698	14	Thriller
3182	34	Drama
12503	12	Adult
3401	33	Action
17650	15	
13505	16	Adult
971	25	Drama
14354	26	Adult
179	403	Adult
11064	13	Drama
8552	10	Animation
17762	11	Drama
2008	14	Drama
9584	11	Drama
11816	15	Drama
13055	24	Adult
4887	18	Drama
13727	13	Romance
7469	21	Comedy
10855	23	Thriller
8244	10	Animation
4110	24	Action
14691	30	Adult
489	19	Drama
17653	15	Adult
4139	11	Action
9929	16	Thriller
12367	13	Adult
7073	12	Drama
12590	31	Comedy
1963	16	Adult
8264	15	Sci-Fi
2948	31	Music
15718	11	Drama
10374	12	Comedy
15097	12	Romance
5477	10	Action
14290	25	Drama
3797	10	Drama
6912	10	Drama
15743	11	Sci-Fi
9118	13	Comedy
16210	11	Comedy
15626	18	Drama
12323	10	Adult
12889	14	Comedy
1760	140	Adult
6716	35	Drama
2726	86	Comedy
3101	11	Crime
7292	10	Thriller
661	29	Comedy
13090	16	Adult
6468	17	Music
15475	18	Drama
11652	13	Drama
10192	42	Comedy
2625	21	Music
11076	12	Drama
60	97	Adult
10731	16	Mystery
3579	19	Drama
17089	17	Sci-Fi
15885	12	Thriller
5	26	Drama
768	63	Drama
11556	20	Comedy
5091	30	Comedy
5835	26	Comedy
11998	16	Adult
12937	10	Comedy
15080	11	Comedy
3020	11	Music
2162	17	Drama
16201	11	Drama
14199	10	Romance
17143	13	Drama
8050	10	Thriller
2925	10	Action
4611	18	Drama
12728	16	Drama
4644	42	Drama
8879	16	Comedy
5491	28	Drama
9121	16	Drama
5901	45	Crime
6040	12	Drama
3935	13	Music
7517	111	Adult
2382	20	Sci-Fi
3822	10	Comedy
16737	10	Drama
6643	21	Thriller
4927	11	Drama
17710	13	Music
6612	14	Drama
12111	10	Comedy
16874	23	Drama
2898	12	Music
2730	19	Music
1532	30	Drama
5753	13	Comedy
10085	16	Music
17271	16	Drama
4207	10	Music
272	19	Drama
16818	17	Horror
5447	17	Action
303	45	Comedy
8998	29	Drama
16568	13	Drama
14096	10	Drama
5743	11	Drama
9499	25	Drama
11614	14	Comedy
12044	12	Romance
12235	23	Drama
2332	28	Adult
17475	11	Drama
10018	11	Drama
9100	13	Drama
10516	12	Romance
3125	11	Drama
13873	10	Music
11657	11	Romance
7732	11	Drama
6615	11	Drama
14931	11	Comedy
17111	10	Drama
3849	22	Crime
8306	19	Drama
1264	11	Drama
467	34	Drama
5376	10	Action
8273	10	Fantasy
10248	17	Drama
76	21	Adult
2268	92	Adult
14851	16	Drama
5553	10	Drama
16258	17	Drama
9380	65	Family
2188	10	Comedy
8246	12	Romance
7699	27	Drama
5405	49	Action
12940	11	Comedy
17799	10	Fantasy
5978	18	Drama
14120	24	Crime
13707	12	Crime
2054	18	Drama
6698	10	Drama
16606	10	Drama
11865	13	Crime
9343	16	Thriller
6401	20	Adult
11008	11	Drama
987	53	Drama
4781	11	Romance
15817	10	Adventure
6114	10	Crime
10676	16	Thriller
8146	15	Comedy
12897	29	Romance
5667	21	Drama
3646	15	Drama
1445	12	Comedy
15765	14	Action
14292	24	Drama
2959	11	Comedy
4949	15	Romance
4638	13	War
15923	16	Drama
3573	25	Drama
9711	12	Comedy
1436	11	Mystery
15843	12	Thriller
14038	15	Drama
15100	12	Drama
4204	40	Drama
2440	12	Sci-Fi
2823	15	Thriller
6027	17	Crime
15622	10	Comedy
4127	35	Comedy
12690	19	Thriller
11224	13	Comedy
10880	14	Drama
4490	18	Drama
11325	13	Action
11634	29	Crime
14134	12	Drama
11139	19	Comedy
7382	21	Drama
5289	14	Drama
7310	10	Romance
7127	12	Action
2074	20	Drama
5523	20	Action
1297	23	Fantasy
10860	10	Drama
4699	12	Romance
8361	10	Crime
12516	17	Adult
16766	11	Drama
6179	20	Drama
8222	17	Animation
17027	13	Drama
6936	12	Drama
11946	34	Crime
10016	18	Drama
12552	12	Drama
4874	10	Thriller
13997	13	Thriller
8443	25	Drama
14894	22	Adult
705	13	Comedy
10598	17	Drama
5446	27	Action
11111	28	Comedy
13183	39	Romance
11621	20	Drama
874	43	Drama
4001	12	Music
10784	19	Action
3872	10	Music
13945	15	Comedy
9882	14	Drama
10	19	Drama
2739	47	Crime
3931	13	Music
1308	16	Action
12163	10	Comedy
14860	10	Drama
5927	25	Crime
2872	14	Music
7057	10	Drama
10203	10	Comedy
6974	12	Drama
2412	33	Fantasy
5899	14	Crime
2423	15	Animation
2135	12	Romance
12958	18	Comedy
13003	10	Comedy
6093	24	Drama
3966	18	Music
13353	15	Drama
10494	11	Romance
5104	30	Drama
9399	23	Comedy
8217	10	Animation
12306	13	Crime
10546	29	Action
8499	13	Drama
7253	46	Adult
5407	19	Action
9891	30	Musical
940	12	Drama
12242	21	Action
14671	10	Comedy
11454	14	Drama
13099	11	Adult
11879	17	Drama
14123	13	Drama
7628	15	Drama
15417	10	Romance
15119	11	Drama
2877	23	Music
13056	26	Adult
464	14	Comedy
5284	27	Drama
3839	58	Animation
8484	13	Thriller
3375	27	Comedy
2867	14	Music
5004	13	Comedy
793	22	Music
3733	14	Drama
7542	28	Adult
3409	16	Comedy
3382	14	Drama
15531	13	Drama
4450	24	Drama
609	12	Drama
9190	21	Comedy
3338	11	Comedy
14156	10	Drama
14099	17	Thriller
12006	18	Adult
14390	10	Drama
16793	12	Mystery
232	10	Comedy
16123	24	Drama
6059	26	Sci-Fi
11639	15	Thriller
9707	12	Drama
1018	25	Drama
8564	10	Family
15537	11	Drama
5054	19	Drama
13658	12	Drama
16062	12	Drama
8881	24	Comedy
5097	12	Comedy
10514	12	Romance
9831	19	Drama
4926	28	Drama
10911	14	Comedy
12546	19	Drama
13367	15	Drama
955	11	Comedy
12217	16	Drama
3004	10	Music
12308	17	Crime
16602	10	Drama
9649	18	Comedy
15079	16	Family
10325	31	Drama
14028	24	Drama
17903	10	Horror
17901	11	Drama
6487	11	Music
11490	106	Adult
9781	12	Action
2075	27	Comedy
13828	16	Horror
13098	11	Drama
7704	13	Drama
9836	10	Drama
12558	14	Romance
11627	14	Drama
6545	18	Crime
2579	20	Crime
8211	11	Animation
14827	18	Drama
6702	24	Animation
9699	13	Drama
14034	12	Crime
9019	26	Comedy
17076	12	Comedy
15893	10	Thriller
11649	15	Drama
5028	14	Family
5129	10	Comedy
16454	19	Comedy
8481	14	Sci-Fi
3314	21	Comedy
3380	19	Comedy
2901	13	Music
15950	12	Comedy
8472	14	Sci-Fi
13477	14	Music
5296	12	Family
5931	26	Drama
1561	75	Adult
9523	33	Drama
14357	20	Adult
8511	15	Sci-Fi
17690	12	Drama
15825	15	Crime
3930	56	Thriller
1494	19	Drama
11277	12	Drama
16217	23	Comedy
11581	11	Comedy
13949	12	Comedy
2360	10	Adult
15764	12	Romance
12218	15	Drama
4414	23	Drama
5096	36	Comedy
13721	41	Drama
9250	12	Drama
3122	10	Drama
14168	10	Drama
6738	21	Drama
11201	19	Comedy
3007	19	Drama
9518	17	Thriller
13459	12	Drama
3190	10	Drama
5510	10	Action
3073	23	Thriller
4527	11	Drama
13490	18	Comedy
3017	17	Music
13590	17	Adult
11152	15	Drama
14612	12	Drama
17588	15	Adult
11783	17	Adult
11413	10	Drama
7174	72	Horror
5643	17	Sci-Fi
15375	20	Drama
2924	26	Music
11787	84	Adult
16603	10	Comedy
9676	15	Comedy
13271	16	Drama
16992	16	Drama
8906	10	Drama
10035	16	Adult
4338	10	Fantasy
15589	10	Drama
17822	10	Comedy
1913	13	Adult
6877	11	Drama
3285	27	Drama
14733	11	Adult
17009	10	Music
9782	12	Thriller
4165	58	Comedy
5324	24	Drama
7133	16	Action
4624	38	Drama
13737	18	Comedy
11874	19	Drama
1347	11	Action
7810	16	Drama
6298	10	Adult
2722	22	Comedy
12565	13	Crime
6396	10	Comedy
14333	12	Drama
16652	11	Action
10993	16	Comedy
126	11	Adult
11686	15	Comedy
14008	10	Drama
6111	21	Drama
4787	26	Romance
8468	16	Sci-Fi
769	19	Comedy
4866	14	Drama
3756	23	Drama
10449	12	Drama
964	12	Drama
3093	26	Crime
13530	16	Comedy
12513	43	Adult
7374	13	Family
305	34	Drama
5180	14	Drama
14777	12	Drama
8813	14	Comedy
3732	13	Thriller
2871	17	Comedy
3102	17	Drama
11888	17	Crime
16862	20	Adventure
9390	10	Comedy
9047	10	Drama
17509	12	Thriller
8004	10	Romance
7465	14	Drama
13967	14	Crime
9606	20	Drama
14071	15	
15832	17	Drama
8498	18	Drama
3711	16	Drama
10690	11	Drama
14711	18	Adult
15603	14	Drama
6956	17	Thriller
17534	19	Drama
4209	14	Music
2978	11	Music
2613	46	Music
5798	12	Drama
6778	25	Thriller
3975	16	Comedy
13237	13	Musical
15384	10	Romance
2067	25	Drama
12391	26	Comedy
8593	13	Drama
14951	22	Drama
16195	10	Romance
11894	13	Comedy
11164	10	Drama
4487	13	Drama
14634	26	Comedy
3708	14	Comedy
14640	21	Comedy
11285	20	Drama
9352	12	Drama
7668	20	Action
4948	14	Drama
7716	13	Drama
16691	10	Romance
8738	17	Drama
12903	30	Drama
1391	15	Animation
14258	12	Comedy
241	27	Drama
13919	11	Thriller
12987	10	Adult
3737	38	Thriller
13067	17	Adult
14063	17	Adult
11200	12	Drama
14383	12	Family
8303	13	Comedy
10360	10	Comedy
7961	13	Drama
16488	11	Comedy
11331	15	Action
6951	12	Drama
17527	11	Comedy
646	26	Comedy
7417	13	Drama
7507	17	Drama
1874	86	Adult
7244	15	Drama
11853	21	Drama
9912	11	Comedy
1	17	Comedy
5586	11	Comedy
269	20	Drama
5207	13	Drama
14958	11	Drama
10336	12	Drama
9449	30	Comedy
16382	10	Drama
2941	17	Music
14772	15	Drama
10299	40	Drama
622	28	Drama
13611	11	Drama
5777	18	Drama
14954	11	Drama
3659	58	Adult
10952	12	Drama
17780	11	Romance
11410	16	Comedy
8507	32	Drama
6127	10	Drama
13269	10	Drama
15109	11	Romance
16485	11	
7227	11	Horror
3188	34	Music
17289	13	Drama
5124	12	Comedy
1562	60	Adult
1087	13	Drama
10397	14	Drama
11741	10	Drama
4183	23	Comedy
5354	34	Action
12155	15	Drama
7454	13	Drama
8528	17	Sci-Fi
12545	32	Adult
1398	49	Sci-Fi
4383	12	Sci-Fi
15819	11	Drama
14411	10	Family
12223	12	Drama
2679	15	Music
4418	11	Romance
11009	14	Drama
8673	11	Drama
15354	12	Drama
5210	15	Romance
10486	14	Comedy
11419	10	Family
8707	10	Drama
10536	14	Musical
17164	16	Action
1881	76	Adult
13522	20	Comedy
7747	13	Comedy
15713	11	Drama
3664	13	Adult
10697	132	Adult
14392	15	Family
4879	17	Comedy
8021	11	Comedy
171	16	Adult
13843	11	Drama
17128	13	Romance
8386	18	Music
9853	36	Action
1289	62	Animation
4084	12	Drama
879	24	Drama
8110	11	Drama
16276	22	Drama
14616	12	Comedy
10928	13	Comedy
14375	10	Romance
16756	11	Comedy
3036	53	Crime
9279	20	Comedy
10380	18	Comedy
5970	10	Crime
1769	33	Adult
4891	12	Drama
8529	11	Sci-Fi
14920	12	Adult
16435	15	Family
4784	11	Romance
16611	12	Drama
13203	31	Drama
2538	16	Crime
8494	13	Sci-Fi
8161	46	Animation
6838	10	Drama
10465	12	Romance
15138	17	Drama
12359	75	Adult
13198	13	Romance
5068	14	Drama
17366	12	Romance
13549	20	Music
16623	14	Drama
14713	20	Adult
17343	10	Family
17348	12	Drama
4258	16	Sci-Fi
14945	14	Comedy
17413	13	Adventure
1778	252	Adult
10884	13	Comedy
12101	12	Drama
7046	35	Action
6397	12	Comedy
2507	30	Crime
5834	30	Crime
13939	10	Drama
14297	17	Thriller
10843	12	Drama
6864	28	Comedy
14812	10	Drama
7632	38	Drama
13073	10	Drama
8735	11	Drama
2287	45	Adult
13092	29	Adult
16569	12	Drama
2921	19	Music
10591	10	Drama
10438	11	Drama
16398	12	Drama
10301	17	Drama
2599	55	Music
11712	12	Romance
11563	14	Drama
7562	77	Adult
7055	13	Drama
1839	26	Adult
9978	22	Thriller
1607	11	Adult
7041	11	Comedy
5664	12	Comedy
215	14	Drama
11543	15	Sci-Fi
16006	21	Comedy
8016	12	Romance
15833	11	Drama
3109	19	Comedy
10935	10	Drama
11993	13	Romance
12109	13	Romance
12956	10	Comedy
5445	16	Action
15678	12	Drama
8304	16	Comedy
11195	12	Crime
3242	19	Drama
11941	14	Crime
12755	14	Crime
15621	13	Romance
4254	22	Family
14178	19	Romance
13673	38	Drama
5703	23	Drama
10727	12	Thriller
3901	12	Comedy
16682	10	Action
947	16	Comedy
14212	10	Mystery
4907	18	Thriller
6210	51	Adult
2598	25	Thriller
11058	15	Drama
4853	10	Drama
3362	10	Family
1430	31	Animation
10599	16	Drama
11122	12	Drama
12813	11	Comedy
14057	24	Adult
650	21	Comedy
16745	17	Adult
11975	12	Drama
5711	12	Drama
8597	39	Drama
1590	125	Adult
2057	10	Drama
7365	20	Drama
3803	18	Drama
6256	61	Adult
12703	17	Crime
13436	11	Crime
956	15	Comedy
17302	14	Adult
2644	18	Family
1635	120	Adult
4435	12	Romance
7298	30	Horror
17766	10	Drama
3558	29	Action
5573	11	Drama
1978	11	Adult
11370	18	Drama
15416	14	Comedy
11236	12	Drama
7983	17	Drama
5855	27	Drama
3277	19	Music
11986	14	Romance
14490	13	Drama
12446	86	Adult
17679	15	Family
5308	10	Drama
17491	13	Comedy
14418	11	Adult
14676	15	Drama
11496	19	Adult
16666	19	Drama
9490	11	Drama
17725	11	Drama
5282	10	Drama
5498	43	Action
2669	14	Music
2476	13	Comedy
13200	28	Romance
27	18	Comedy
15910	20	Drama
14531	11	Crime
10919	15	Romance
11590	10	Drama
17746	10	Drama
16543	10	Drama
17855	16	Romance
8704	14	Comedy
6862	17	Drama
16519	12	Drama
2766	16	Crime
3406	25	Drama
4221	10	Music
8102	18	Drama
17645	14	Romance
17285	12	Drama
10674	12	Animation
12443	13	Adult
11014	23	Drama
1440	24	Comedy
7432	10	Comedy
11905	15	Drama
9582	15	Drama
11546	15	Comedy
7102	12	Drama
14440	10	Drama
17566	10	Drama
8327	40	Drama
8100	11	Drama
9637	79	Drama
10597	13	Comedy
17848	12	Romance
1581	76	Adult
6275	31	Adult
12447	16	Adult
11727	14	Drama
2955	13	Comedy
7899	31	Drama
5195	12	Romance
4645	13	Comedy
2255	12	Comedy
13887	13	Family
5485	11	Action
4303	14	Horror
5838	37	Drama
17890	15	Comedy
11117	11	Drama
15895	11	Drama
14018	10	Drama
15289	11	Music
6865	23	Drama
2822	13	Drama
1541	14	Thriller
6194	44	Adult
12684	11	Romance
15130	17	Comedy
7932	12	Comedy
8688	13	Comedy
12994	17	Comedy
10237	13	Drama
4741	10	Romance
16753	15	Drama
13468	20	Adult
15649	10	Comedy
14813	12	Drama
6002	10	Comedy
16513	22	Drama
16760	11	Drama
3810	21	Thriller
4876	11	Drama
4700	10	Thriller
5246	25	Family
6348	20	Drama
15064	11	Family
11432	16	Comedy
748	37	Comedy
5232	18	Family
15057	14	Drama
6057	35	Sci-Fi
1164	13	Drama
15674	12	Sci-Fi
15455	11	Drama
4420	11	Romance
7929	12	Comedy
